Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
Date,,,,,,,,,,,,
1981-01-28,0.10681037604808807,,0.13839299976825714,,0.13895100355148315,,0.13839299976825714,,0.13895100355148315,,28156800,
1981-01-29,0.10293445736169815,,0.1333709955215454,,0.13392899930477142,,0.1333709955215454,,0.13392899930477142,,43904000,
1981-01-30,0.0973350927233696,,0.12611599266529083,,0.12723200023174286,,0.12611599266529083,,0.12723200023174286,,46188800,
1981-02-02,0.09173653274774551,,0.11886200308799744,,0.11941999942064285,,0.11886200308799744,,0.11941999942064285,,23766400,
1981-02-03,0.09518182277679443,,0.12332600355148315,,0.12388399988412857,,0.12332600355148315,,0.12332600355148315,,19152000,
1981-02-04,0.09862710535526276,,0.12779000401496887,,0.1283479928970337,,0.12779000401496887,,0.12779000401496887,,27865600,
1981-02-05,0.09862710535526276,,0.12779000401496887,,0.1289059966802597,,0.12779000401496887,,0.12779000401496887,,7929600,
1981-02-06,0.09905774891376495,,0.1283479928970337,,0.1289059966802597,,0.1283479928970337,,0.1283479928970337,,13865600,
1981-02-09,0.09388981759548187,,0.12165199965238571,,0.12276799976825714,,0.12165199965238571,,0.12276799976825714,,16755200,
1981-02-10,0.09388981759548187,,0.12165199965238571,,0.12221000343561172,,0.12165199965238571,,0.12165199965238571,,18345600,
1981-02-11,0.09087518602609634,,0.11774600297212601,,0.11830399930477142,,0.11774600297212601,,0.11830399930477142,,13843200,
1981-02-12,0.09001313149929047,,0.11662899702787399,,0.1171879991889,,0.11662899702787399,,0.1171879991889,,14560000,
1981-02-13,0.08785983175039291,,0.11383900046348572,,0.11495500057935715,,0.11383900046348572,,0.11495500057935715,,11155200,
1981-02-17,0.09001313149929047,,0.11662899702787399,,0.1171879991889,,0.11662899702787399,,0.11662899702787399,,12275200,
1981-02-18,0.09388981759548187,,0.12165199965238571,,0.12276799976825714,,0.12165199965238571,,0.12165199965238571,,19241600,
1981-02-19,0.0882904976606369,,0.11439699679613113,,0.11495500057935715,,0.11439699679613113,,0.11495500057935715,,22310400,
1981-02-20,0.083553247153759,,0.10825899988412857,,0.10881700366735458,,0.10825899988412857,,0.10881700366735458,,24371200,
1981-02-23,0.08484521508216858,,0.10993299633264542,,0.11049100011587143,,0.10993299633264542,,0.10993299633264542,,14112000,
1981-02-24,0.08183060586452484,,0.10602699965238571,,0.10714299976825714,,0.10602699965238571,,0.10714299976825714,,16979200,
1981-02-25,0.08699850738048553,,0.11272300034761429,,0.1132809966802597,,0.11272300034761429,,0.11272300034761429,,19488000,
1981-02-26,0.0882904976606369,,0.11439699679613113,,0.11495500057935715,,0.11439699679613113,,0.11439699679613113,,10841600,
1981-02-27,0.09130590409040451,,0.11830399930477142,,0.11941999942064285,,0.11830399930477142,,0.11830399930477142,,14761600,
1981-03-02,0.09173653274774551,,0.11886200308799744,,0.11941999942064285,,0.11886200308799744,,0.11886200308799744,,11760000,
1981-03-03,0.09044454991817474,,0.1171879991889,,0.11774600297212601,,0.1171879991889,,0.11774600297212601,,16172800,
1981-03-04,0.08958246558904648,,0.11607100069522858,,0.11662899702787399,,0.11607100069522858,,0.11662899702787399,,13708800,
1981-03-05,0.0891517922282219,,0.11551299691200256,,0.11607100069522858,,0.11551299691200256,,0.11607100069522858,,5376000,
1981-03-06,0.0882904976606369,,0.11439699679613113,,0.11551299691200256,,0.11439699679613113,,0.11551299691200256,,11603200,
1981-03-09,0.08139993250370026,,0.1054690033197403,,0.10602699965238571,,0.1054690033197403,,0.10602699965238571,,15321600,
1981-03-10,0.07752326130867004,,0.10044600069522858,,0.10100399702787399,,0.10044600069522858,,0.10100399702787399,,28380800,
1981-03-11,0.07450860738754272,,0.09653999656438828,,0.0976559966802597,,0.09653999656438828,,0.0976559966802597,,29859200,
1981-03-12,0.07752326130867004,,0.10044600069522858,,0.10100399702787399,,0.10044600069522858,,0.10044600069522858,,59248000,
1981-03-13,0.07666191458702087,,0.09933000057935715,,0.09988799691200256,,0.09933000057935715,,0.09988799691200256,,231302400,
1981-03-16,0.07967731356620789,,0.10323700308799744,,0.10435300320386887,,0.10323700308799744,,0.10323700308799744,,37228800,
1981-03-17,0.083553247153759,,0.10825899988412857,,0.109375,,0.10825899988412857,,0.10825899988412857,,43747200,
1981-03-18,0.08872117847204208,,0.11495500057935715,,0.11607100069522858,,0.11495500057935715,,0.11495500057935715,,36937600,
1981-03-19,0.08785983175039291,,0.11383900046348572,,0.11439699679613113,,0.11383900046348572,,0.11439699679613113,,37811200,
1981-03-20,0.08872117847204208,,0.11495500057935715,,0.11607100069522858,,0.11495500057935715,,0.11495500057935715,,14604800,
1981-03-23,0.0921671986579895,,0.11941999942064285,,0.12053599953651428,,0.11941999942064285,,0.11941999942064285,,22019200,
1981-03-24,0.09173653274774551,,0.11886200308799744,,0.11941999942064285,,0.11886200308799744,,0.11941999942064285,,28156800,
1981-03-25,0.09001313149929047,,0.11662899702787399,,0.11774600297212601,,0.11662899702787399,,0.11774600297212601,,7056000,
1981-03-26,0.0882904976606369,,0.11439699679613113,,0.11495500057935715,,0.11439699679613113,,0.11495500057935715,,12275200,
1981-03-27,0.08527590334415436,,0.11049100011587143,,0.11104899644851685,,0.11049100011587143,,0.11104899644851685,,12252800,
1981-03-30,0.08527590334415436,,0.11049100011587143,,0.11160700023174286,,0.11049100011587143,,0.11049100011587143,,9900800,
1981-03-31,0.08441457897424698,,0.109375,,0.11049100011587143,,0.109375,,0.11049100011587143,,15993600,
1981-04-01,0.083553247153759,,0.10825899988412857,,0.10881700366735458,,0.10825899988412857,,0.10881700366735458,,34070400,
1981-04-02,0.09087518602609634,,0.11774600297212601,,0.11830399930477142,,0.11774600297212601,,0.11774600297212601,,31404800,
1981-04-03,0.09130590409040451,,0.11830399930477142,,0.11886200308799744,,0.11830399930477142,,0.11830399930477142,,16486400,
1981-04-06,0.08958246558904648,,0.11607100069522858,,0.11662899702787399,,0.11607100069522858,,0.11662899702787399,,22803200,
1981-04-07,0.08872117847204208,,0.11495500057935715,,0.11551299691200256,,0.11495500057935715,,0.11551299691200256,,10684800,
1981-04-08,0.0930284708738327,,0.12053599953651428,,0.12165199965238571,,0.12053599953651428,,0.12053599953651428,,21952000,
1981-04-09,0.09475116431713104,,0.12276799976825714,,0.12332600355148315,,0.12276799976825714,,0.12276799976825714,,12499200,
1981-04-10,0.09604312479496002,,0.12444200366735458,,0.125,,0.12444200366735458,,0.12444200366735458,,33465600,
1981-04-13,0.09604312479496002,,0.12444200366735458,,0.125,,0.12444200366735458,,0.12444200366735458,,16060800,
1981-04-14,0.09604312479496002,,0.12444200366735458,,0.125,,0.12444200366735458,,0.12444200366735458,,6652800,
1981-04-15,0.09130590409040451,,0.11830399930477142,,0.11886200308799744,,0.11830399930477142,,0.11886200308799744,,34048000,
1981-04-16,0.08613722026348114,,0.11160700023174286,,0.11216499656438828,,0.11160700023174286,,0.11216499656438828,,23878400,
1981-04-20,0.08872117847204208,,0.11495500057935715,,0.11551299691200256,,0.11495500057935715,,0.11495500057935715,,35347200,
1981-04-21,0.09475116431713104,,0.12276799976825714,,0.12332600355148315,,0.12276799976825714,,0.12276799976825714,,28537600,
1981-04-22,0.09819645434617996,,0.12723200023174286,,0.12779000401496887,,0.12723200023174286,,0.12723200023174286,,18995200,
1981-04-23,0.10078033804893494,,0.13057999312877655,,0.13113799691200256,,0.13057999312877655,,0.13057999312877655,,58016000,
1981-04-24,0.09991907328367233,,0.12946400046348572,,0.13057999312877655,,0.12946400046348572,,0.13057999312877655,,35056000,
1981-04-27,0.09905774891376495,,0.1283479928970337,,0.1289059966802597,,0.1283479928970337,,0.1289059966802597,,38528000,
1981-04-28,0.0973350927233696,,0.12611599266529083,,0.12667399644851685,,0.12611599266529083,,0.12667399644851685,,32188800,
1981-04-29,0.09604312479496002,,0.12444200366735458,,0.125,,0.12444200366735458,,0.125,,13641600,
1981-04-30,0.09776575118303299,,0.12667399644851685,,0.12779000401496887,,0.12667399644851685,,0.12667399644851685,,12611200,
1981-05-01,0.09776575118303299,,0.12667399644851685,,0.12779000401496887,,0.12667399644851685,,0.12667399644851685,,16553600,
1981-05-04,0.0973350927233696,,0.12611599266529083,,0.12667399644851685,,0.12611599266529083,,0.12667399644851685,,14448000,
1981-05-05,0.09690443426370621,,0.125558003783226,,0.12611599266529083,,0.125558003783226,,0.12611599266529083,,17539200,
1981-05-06,0.09432049840688705,,0.12221000343561172,,0.12276799976825714,,0.12221000343561172,,0.12276799976825714,,18950400,
1981-05-07,0.09561245143413544,,0.12388399988412857,,0.12444200366735458,,0.12388399988412857,,0.12388399988412857,,9363200,
1981-05-08,0.0964738056063652,,0.125,,0.125558003783226,,0.125,,0.125,,7907200,
1981-05-11,0.09432049840688705,,0.12221000343561172,,0.12276799976825714,,0.12221000343561172,,0.12276799976825714,,11939200,
1981-05-12,0.09432049840688705,,0.12221000343561172,,0.12388399988412857,,0.12221000343561172,,0.12221000343561172,,4256000,
1981-05-13,0.09388981759548187,,0.12165199965238571,,0.12332600355148315,,0.12165199965238571,,0.12221000343561172,,4905600,
1981-05-14,0.0925978571176529,,0.11997800320386887,,0.1210940033197403,,0.11997800320386887,,0.1210940033197403,,4928000,
1981-05-15,0.09475116431713104,,0.12276799976825714,,0.12444200366735458,,0.12276799976825714,,0.12276799976825714,,4905600,
1981-05-18,0.0964738056063652,,0.125,,0.12611599266529083,,0.125,,0.125,,4166400,
1981-05-19,0.09475116431713104,,0.12276799976825714,,0.12332600355148315,,0.12276799976825714,,0.12332600355148315,,25424000,
1981-05-20,0.09776575118303299,,0.12667399644851685,,0.12779000401496887,,0.12667399644851685,,0.12667399644851685,,13283200,
1981-05-21,0.10336510837078094,,0.13392899930477142,,0.13448700308799744,,0.13392899930477142,,0.13392899930477142,,32211200,
1981-05-22,0.10810236632823944,,0.140066996216774,,0.141183003783226,,0.140066996216774,,0.140066996216774,,31427200,
1981-05-26,0.10767169296741486,,0.13950900733470917,,0.140066996216774,,0.13950900733470917,,0.140066996216774,,85344000,
1981-05-27,0.11370088160037994,,0.14732100069522858,,0.1478790044784546,,0.14732100069522858,,0.14732100069522858,,149497600,
1981-05-28,0.11370088160037994,,0.14732100069522858,,0.1478790044784546,,0.14732100069522858,,0.14732100069522858,,73987200,
1981-05-29,0.11413156986236572,,0.1478790044784546,,0.1484380066394806,,0.1478790044784546,,0.1478790044784546,,59382400,
1981-06-01,0.11413156986236572,,0.1478790044784546,,0.1484380066394806,,0.1478790044784546,,0.1478790044784546,,51251200,
1981-06-02,0.10853297263383865,,0.140625,,0.141183003783226,,0.140625,,0.141183003783226,,40432000,
1981-06-03,0.10853297263383865,,0.140625,,0.14174099266529083,,0.140625,,0.140625,,39446400,
1981-06-04,0.1106862872838974,,0.14341500401496887,,0.1439729928970337,,0.14341500401496887,,0.14341500401496887,,56067200,
1981-06-05,0.10896368324756622,,0.141183003783226,,0.14174099266529083,,0.141183003783226,,0.14174099266529083,,57680000,
1981-06-08,0.1050877571105957,,0.13616099953651428,,0.1367190033197403,,0.13616099953651428,,0.1367190033197403,,93497600,
1981-06-09,0.10724105685949326,,0.13895100355148315,,0.13950900733470917,,0.13895100355148315,,0.13895100355148315,,119593600,
1981-06-10,0.10853297263383865,,0.140625,,0.14229899644851685,,0.140625,,0.140625,,25222400,
1981-06-11,0.11327023059129715,,0.14676299691200256,,0.14732100069522858,,0.14676299691200256,,0.14676299691200256,,38976000,
1981-06-12,0.11197824031114578,,0.14508900046348572,,0.14564700424671173,,0.14508900046348572,,0.14564700424671173,,25804800,
1981-06-15,0.1115475744009018,,0.1445309966802597,,0.14508900046348572,,0.1445309966802597,,0.14508900046348572,,143763200,
1981-06-16,0.10939428955316544,,0.14174099266529083,,0.14229899644851685,,0.14174099266529083,,0.14229899644851685,,37251200,
1981-06-17,0.10767169296741486,,0.13950900733470917,,0.140066996216774,,0.13950900733470917,,0.140066996216774,,27574400,
1981-06-18,0.10724105685949326,,0.13895100355148315,,0.140066996216774,,0.13895100355148315,,0.13950900733470917,,23049600,
1981-06-19,0.10422641038894653,,0.13504500687122345,,0.13560299575328827,,0.13504500687122345,,0.13560299575328827,,27507200,
1981-06-22,0.10034973174333572,,0.13002200424671173,,0.13057999312877655,,0.13002200424671173,,0.13057999312877655,,10841600,
1981-06-23,0.1020723506808281,,0.1322540044784546,,0.1333709955215454,,0.1322540044784546,,0.1322540044784546,,15030400,
1981-06-24,0.09948837757110596,,0.1289059966802597,,0.13002200424671173,,0.1289059966802597,,0.13002200424671173,,23027200,
1981-06-25,0.10164172202348709,,0.13169600069522858,,0.1322540044784546,,0.13169600069522858,,0.13169600069522858,,24259200,
1981-06-26,0.10034973174333572,,0.13002200424671173,,0.13113799691200256,,0.13002200424671173,,0.13113799691200256,,23788800,
1981-06-29,0.09690443426370621,,0.125558003783226,,0.12667399644851685,,0.125558003783226,,0.12667399644851685,,10595200,
1981-06-30,0.08958246558904648,,0.11607100069522858,,0.11662899702787399,,0.11607100069522858,,0.11662899702787399,,35907200,
1981-07-01,0.08872117847204208,,0.11495500057935715,,0.11551299691200256,,0.11495500057935715,,0.11551299691200256,,170464000,
1981-07-02,0.08872117847204208,,0.11495500057935715,,0.11551299691200256,,0.11495500057935715,,0.11495500057935715,,30284800,
1981-07-06,0.08570651710033417,,0.11104899644851685,,0.11216499656438828,,0.11104899644851685,,0.11216499656438828,,16531200,
1981-07-07,0.08656785637140274,,0.11216499656438828,,0.1132809966802597,,0.11216499656438828,,0.11216499656438828,,15836800,
1981-07-08,0.09001313149929047,,0.11662899702787399,,0.1171879991889,,0.11662899702787399,,0.11662899702787399,,16620800,
1981-07-09,0.08312256634235382,,0.10770100355148315,,0.10825899988412857,,0.10770100355148315,,0.10825899988412857,,32883200,
1981-07-10,0.07666191458702087,,0.09933000057935715,,0.09988799691200256,,0.09933000057935715,,0.09988799691200256,,55171200,
1981-07-13,0.07838532328605652,,0.1015629991889,,0.10212100297212601,,0.1015629991889,,0.1015629991889,,45740800,
1981-07-14,0.08183060586452484,,0.10602699965238571,,0.10714299976825714,,0.10602699965238571,,0.10602699965238571,,19779200,
1981-07-15,0.0839838832616806,,0.10881700366735458,,0.109375,,0.10881700366735458,,0.10881700366735458,,10953600,
1981-07-16,0.08613722026348114,,0.11160700023174286,,0.11272300034761429,,0.11160700023174286,,0.11160700023174286,,15232000,
1981-07-17,0.0891517922282219,,0.11551299691200256,,0.11607100069522858,,0.11551299691200256,,0.11551299691200256,,19824000,
1981-07-20,0.08312256634235382,,0.10770100355148315,,0.10825899988412857,,0.10770100355148315,,0.10825899988412857,,23654400,
1981-07-21,0.08269191533327103,,0.10714299976825714,,0.10770100355148315,,0.10714299976825714,,0.10770100355148315,,31942400,
1981-07-22,0.07795387506484985,,0.10100399702787399,,0.10212100297212601,,0.10100399702787399,,0.10212100297212601,,22668800,
1981-07-23,0.08010799437761307,,0.10379499942064285,,0.10435300320386887,,0.10379499942064285,,0.10379499942064285,,34451200,
1981-07-24,0.08269191533327103,,0.10714299976825714,,0.10770100355148315,,0.10714299976825714,,0.10714299976825714,,28851200,
1981-07-27,0.08613722026348114,,0.11160700023174286,,0.11216499656438828,,0.11160700023174286,,0.11160700023174286,,17337600,
1981-07-28,0.08312256634235382,,0.10770100355148315,,0.10825899988412857,,0.10770100355148315,,0.10825899988412857,,22848000,
1981-07-29,0.08183060586452484,,0.10602699965238571,,0.10658500343561172,,0.10602699965238571,,0.10658500343561172,,15500800,
1981-07-30,0.08484521508216858,,0.10993299633264542,,0.11104899644851685,,0.10993299633264542,,0.10993299633264542,,9900800,
1981-07-31,0.08613722026348114,,0.11160700023174286,,0.11216499656438828,,0.11160700023174286,,0.11160700023174286,,10953600,
1981-08-03,0.08527590334415436,,0.11049100011587143,,0.11160700023174286,,0.11049100011587143,,0.11160700023174286,,12432000,
1981-08-04,0.08656785637140274,,0.11216499656438828,,0.11272300034761429,,0.11216499656438828,,0.11216499656438828,,31673600,
1981-08-05,0.0891517922282219,,0.11551299691200256,,0.11607100069522858,,0.11551299691200256,,0.11551299691200256,,17494400,
1981-08-06,0.08699850738048553,,0.11272300034761429,,0.1132809966802597,,0.11272300034761429,,0.1132809966802597,,10528000,
1981-08-07,0.08699850738048553,,0.11272300034761429,,0.1132809966802597,,0.11272300034761429,,0.11272300034761429,,9206400,
1981-08-10,0.08699850738048553,,0.11272300034761429,,0.11272300034761429,,0.11272300034761429,,0.11272300034761429,,0,
1981-08-11,0.08441457897424698,,0.109375,,0.11049100011587143,,0.109375,,0.11049100011587143,,71456000,
1981-08-12,0.08269191533327103,,0.10714299976825714,,0.10770100355148315,,0.10714299976825714,,0.10770100355148315,,26275200,
1981-08-13,0.08010799437761307,,0.10379499942064285,,0.10435300320386887,,0.10379499942064285,,0.10435300320386887,,27484800,
1981-08-14,0.0788159891963005,,0.10212100297212601,,0.10323700308799744,,0.10212100297212601,,0.10323700308799744,,24192000,
1981-08-17,0.07623128592967987,,0.09877199679613113,,0.09988799691200256,,0.09877199679613113,,0.09988799691200256,,18905600,
1981-08-18,0.07450860738754272,,0.09653999656438828,,0.0976559966802597,,0.09653999656438828,,0.0976559966802597,,17001600,
1981-08-19,0.07364733517169952,,0.09542399644851685,,0.09653999656438828,,0.09542399644851685,,0.09653999656438828,,20675200,
1981-08-20,0.07450860738754272,,0.09653999656438828,,0.09709800034761429,,0.09653999656438828,,0.09653999656438828,,17113600,
1981-08-21,0.06934073567390442,,0.0898440033197403,,0.09096000343561172,,0.0898440033197403,,0.09096000343561172,,41910400,
1981-08-24,0.06503333151340485,,0.08426299691200256,,0.08482100069522858,,0.08426299691200256,,0.08482100069522858,,23072000,
1981-08-25,0.06675677746534348,,0.08649600297212601,,0.08705399930477142,,0.08649600297212601,,0.08649600297212601,,40700800,
1981-08-26,0.0654640644788742,,0.08482100069522858,,0.08537899702787399,,0.08482100069522858,,0.08537899702787399,,33600000,
1981-08-27,0.06589469313621521,,0.08537899702787399,,0.0859379991889,,0.08537899702787399,,0.08537899702787399,,25916800,
1981-08-28,0.06934073567390442,,0.0898440033197403,,0.09040199965238571,,0.0898440033197403,,0.0898440033197403,,38035200,
1981-08-31,0.06934073567390442,,0.0898440033197403,,0.09040199965238571,,0.0898440033197403,,0.0898440033197403,,40947200,
1981-09-01,0.07364733517169952,,0.09542399644851685,,0.09598200023174286,,0.09542399644851685,,0.09542399644851685,,37027200,
1981-09-02,0.07493927329778671,,0.09709800034761429,,0.0976559966802597,,0.09709800034761429,,0.09709800034761429,,19376000,
1981-09-03,0.07106334716081619,,0.09207600355148315,,0.09319200366735458,,0.09207600355148315,,0.09319200366735458,,37475200,
1981-09-04,0.07020200788974762,,0.09096000343561172,,0.09151799976825714,,0.09096000343561172,,0.09151799976825714,,15254400,
1981-09-08,0.06804873794317245,,0.08816999942064285,,0.08872800320386887,,0.08816999942064285,,0.08872800320386887,,25446400,
1981-09-09,0.06804873794317245,,0.08816999942064285,,0.08872800320386887,,0.08816999942064285,,0.08816999942064285,,30531200,
1981-09-10,0.06847941875457764,,0.08872800320386887,,0.08928599953651428,,0.08872800320386887,,0.08872800320386887,,34809600,
1981-09-11,0.06761810928583145,,0.08761200308799744,,0.08816999942064285,,0.08761200308799744,,0.08816999942064285,,17539200,
1981-09-14,0.0654640644788742,,0.08482100069522858,,0.08537899702787399,,0.08482100069522858,,0.08537899702787399,,27686400,
1981-09-15,0.06374139338731766,,0.08258900046348572,,0.08314699679613113,,0.08258900046348572,,0.08314699679613113,,19510400,
1981-09-16,0.06244939938187599,,0.08091499656438828,,0.08147300034761429,,0.08091499656438828,,0.08147300034761429,,19353600,
1981-09-17,0.06072676554322243,,0.07868299633264542,,0.07924100011587143,,0.07868299633264542,,0.07924100011587143,,19376000,
1981-09-18,0.06115744262933731,,0.07924100011587143,,0.07979899644851685,,0.07924100011587143,,0.07924100011587143,,26320000,
1981-09-21,0.0615881010890007,,0.07979899644851685,,0.08035700023174286,,0.07979899644851685,,0.07979899644851685,,49033600,
1981-09-22,0.05814283713698387,,0.07533500343561172,,0.07589299976825714,,0.07533500343561172,,0.07589299976825714,,47420800,
1981-09-23,0.05685080587863922,,0.07366099953651428,,0.07477699965238571,,0.07366099953651428,,0.07477699965238571,,28201600,
1981-09-24,0.05642019212245941,,0.07310300320386887,,0.07366099953651428,,0.07310300320386887,,0.07366099953651428,,18300800,
1981-09-25,0.04909822717308998,,0.06361600011587143,,0.06473200023174286,,0.06361600011587143,,0.06473200023174286,,34608000,
1981-09-28,0.04952887445688248,,0.06417399644851685,,0.06473200023174286,,0.06417399644851685,,0.06417399644851685,,91728000,
1981-09-29,0.05211283639073372,,0.06752199679613113,,0.06808000057935715,,0.06752199679613113,,0.06752199679613113,,94684800,
1981-09-30,0.05254348739981651,,0.06808000057935715,,0.06863799691200256,,0.06808000057935715,,0.06808000057935715,,49996800,
1981-10-01,0.05254348739981651,,0.06808000057935715,,0.06863799691200256,,0.06808000057935715,,0.06808000057935715,,61129600,
1981-10-02,0.05685080587863922,,0.07366099953651428,,0.0742190033197403,,0.07366099953651428,,0.07366099953651428,,45046400,
1981-10-05,0.05857345461845398,,0.07589299976825714,,0.07700899988412857,,0.07589299976825714,,0.07589299976825714,,43097600,
1981-10-06,0.05814283713698387,,0.07533500343561172,,0.07589299976825714,,0.07533500343561172,,0.07589299976825714,,28358400,
1981-10-07,0.0615881010890007,,0.07979899644851685,,0.08091499656438828,,0.07979899644851685,,0.07979899644851685,,38841600,
1981-10-08,0.06374139338731766,,0.08258900046348572,,0.08314699679613113,,0.08258900046348572,,0.08258900046348572,,31091200,
1981-10-09,0.06417201459407806,,0.08314699679613113,,0.08426299691200256,,0.08314699679613113,,0.08314699679613113,,54521600,
1981-10-12,0.0663260892033577,,0.0859379991889,,0.08649600297212601,,0.0859379991889,,0.0859379991889,,27350400,
1981-10-13,0.0663260892033577,,0.0859379991889,,0.08705399930477142,,0.0859379991889,,0.0859379991889,,44195200,
1981-10-14,0.06244939938187599,,0.08091499656438828,,0.08147300034761429,,0.08091499656438828,,0.08147300034761429,,30979200,
1981-10-15,0.06374139338731766,,0.08258900046348572,,0.08314699679613113,,0.08258900046348572,,0.08258900046348572,,29433600,
1981-10-16,0.06288004666566849,,0.08147300034761429,,0.0820309966802597,,0.08147300034761429,,0.0820309966802597,,36467200,
1981-10-19,0.06417201459407806,,0.08314699679613113,,0.08370500057935715,,0.08314699679613113,,0.08314699679613113,,20585600,
1981-10-20,0.06761810928583145,,0.08761200308799744,,0.08816999942064285,,0.08761200308799744,,0.08761200308799744,,35728000,
1981-10-21,0.06761810928583145,,0.08761200308799744,,0.08816999942064285,,0.08761200308799744,,0.08761200308799744,,76899200,
1981-10-22,0.06718740612268448,,0.08705399930477142,,0.08761200308799744,,0.08705399930477142,,0.08761200308799744,,32278400,
1981-10-23,0.0654640644788742,,0.08482100069522858,,0.08537899702787399,,0.08482100069522858,,0.08537899702787399,,27910400,
1981-10-26,0.0654640644788742,,0.08482100069522858,,0.08537899702787399,,0.08482100069522858,,0.08482100069522858,,27283200,
1981-10-27,0.06675677746534348,,0.08649600297212601,,0.08761200308799744,,0.08649600297212601,,0.08649600297212601,,85590400,
1981-10-28,0.06891003996133804,,0.08928599953651428,,0.0898440033197403,,0.08928599953651428,,0.08928599953651428,,44172800,
1981-10-29,0.06804873794317245,,0.08816999942064285,,0.08872800320386887,,0.08816999942064285,,0.08872800320386887,,30486400,
1981-10-30,0.06891003996133804,,0.08928599953651428,,0.0898440033197403,,0.08928599953651428,,0.08928599953651428,,52729600,
